customer_id,country,signup_date,email
1286,NO,2019-10-27,user1285@example.com
1287,NO,2021-07-25,user1286@example.com
1288,NO,2023-01-08,user1287@example.com
1289,FI,2023-02-16,user1288@example.com
1290,SE,2022-10-06,user1289@example.com
1291,SE,2022-08-20,user1290@example.com
1292,SE,2020-11-05,user1291@example.com
1293,FI,2022-09-24,user1292@example.com
1294,SE,2023-03-05,user1293@example.com
1295,FI,2023-05-22,user1294@example.com
1296,NO,2022-06-14,user1295@example.com
1297,DK,2019-04-06,user1296@example.com
1298,SE,2019-07-04,user1297@example.com
1299,SE,2023-03-12,user1298@example.com
1300,NO,2021-04-08,user1299@example.com
1301,DK,2022-01-20,user1300@example.com
1302,FI,2022-09-02,user1301@example.com
1303,DK,2023-09-30,user1302@example.com
1304,NO,2023-09-06,user1303@example.com
1305,NO,2019-01-17,user1304@example.com
1306,DK,2023-03-23,user1305@example.com
1307,FI,2019-01-05,user1306@example.com
1308,FI,2019-04-10,user1307@example.com
1309,SE,2022-12-09,user1308@example.com
1310,FI,2023-07-08,user1309@example.com
1311,DK,2019-05-30,user1310@example.com
1312,NO,2023-07-23,user1311@example.com
1313,SE,2020-10-16,user1312@example.com
1314,SE,2019-01-22,user1313@example.com
1315,NO,2019-09-17,user1314@example.com
1316,FI,2021-06-26,user1315@example.com
1317,NO,2019-09-28,user1316@example.com
1318,FI,2023-08-18,user1317@example.com
1319,NO,2021-06-11,user1318@example.com
1320,DK,2019-05-26,user1319@example.com
1321,FI,2019-02-14,user1320@example.com
1322,DK,2019-09-03,user1321@example.com
1323,SE,2020-03-26,user1322@example.com
1324,NO,2021-08-13,user1323@example.com
1325,SE,2023-08-18,user1324@example.com
1326,SE,2023-01-02,user1325@example.com
1327,SE,2022-04-07,user1326@example.com
1328,SE,2021-05-17,user1327@example.com
1329,NO,2019-03-13,user1328@example.com
1330,SE,2020-02-28,user1329@example.com
1331,NO,2019-08-14,user1330@example.com
1332,NO,2022-07-18,user1331@example.com
1333,DK,2021-07-26,user1332@example.com
1334,FI,2022-11-08,user1333@example.com
1335,FI,2023-01-22,user1334@example.com
1336,NO,2022-03-04,user1335@example.com
1337,DK,2021-01-27,user1336@example.com
1338,NO,2019-02-21,user1337@example.com
1339,NO,2022-05-23,user1338@example.com
1340,NO,2023-01-12,user1339@example.com
1341,DK,2023-03-08,user1340@example.com
1342,FI,2020-06-25,user1341@example.com
1343,DK,2022-05-06,user1342@example.com
1344,SE,2019-05-19,user1343@example.com
1345,DK,2023-09-24,user1344@example.com
1346,DK,2021-06-29,user1345@example.com
1347,DK,2020-09-17,user1346@example.com
1348,DK,2023-11-14,user1347@example.com
1349,FI,2021-12-01,user1348@example.com
1350,SE,2021-02-20,user1349@example.com
1351,FI,2020-03-20,user1350@example.com
1352,FI,2022-02-12,user1351@example.com
1353,DK,2019-02-07,user1352@example.com
1354,NO,2021-10-16,user1353@example.com
1355,NO,2023-05-13,user1354@example.com
1356,FI,2022-04-13,user1355@example.com
1357,FI,2020-02-20,user1356@example.com
1358,DK,2019-01-25,user1357@example.com
1359,FI,2021-05-07,user1358@example.com
1360,DK,2020-10-21,user1359@example.com
1361,NO,2019-09-19,user1360@example.com
1362,NO,2022-06-19,user1361@example.com
1363,SE,2022-05-22,user1362@example.com
1364,NO,2021-10-16,user1363@example.com
1365,FI,2019-10-17,user1364@example.com
1366,NO,2022-06-23,user1365@example.com
1367,DK,2022-08-27,user1366@example.com
1368,NO,2023-11-20,user1367@example.com
1369,SE,2023-01-24,user1368@example.com
1370,NO,2019-06-12,user1369@example.com
1371,DK,2023-09-12,user1370@example.com
1372,DK,2021-06-28,user1371@example.com
1373,FI,2019-07-04,user1372@example.com
1374,NO,2022-09-28,user1373@example.com
1375,DK,2020-04-16,user1374@example.com
1376,SE,2022-08-27,user1375@example.com
1377,FI,2021-09-10,user1376@example.com
1378,SE,2019-08-08,user1377@example.com
1379,NO,2021-10-01,user1378@example.com
1380,NO,2021-12-05,user1379@example.com
1381,NO,2019-10-22,user1380@example.com
1382,FI,2023-06-12,user1381@example.com
1383,DK,2021-12-06,user1382@example.com
1384,FI,2020-07-28,user1383@example.com
1385,SE,2021-04-04,user1384@example.com
1386,FI,2022-05-19,user1385@example.com
1387,SE,2022-07-25,user1386@example.com
1388,FI,2023-05-30,user1387@example.com
1389,DK,2019-03-16,user1388@example.com
1390,SE,2023-04-26,user1389@example.com
1391,NO,2022-09-28,user1390@example.com
1392,NO,2023-10-23,user1391@example.com
1393,FI,2022-12-22,user1392@example.com
1394,NO,2021-03-23,user1393@example.com
1395,SE,2020-03-08,user1394@example.com
1396,NO,2023-10-18,user1395@example.com
1397,DK,2023-08-06,user1396@example.com
1398,DK,2019-04-18,user1397@example.com
1399,FI,2019-12-26,user1398@example.com
1400,SE,2019-08-13,user1399@example.com
1401,DK,2023-03-26,user1400@example.com
1402,DK,2020-07-28,user1401@example.com
1403,SE,2022-02-06,user1402@example.com
1404,NO,2023-03-25,user1403@example.com
1405,NO,2019-12-12,user1404@example.com
1406,FI,2022-07-02,user1405@example.com
1407,NO,2022-02-24,user1406@example.com
1408,SE,2020-07-04,user1407@example.com
1409,DK,2020-09-24,user1408@example.com
1410,NO,2021-07-31,user1409@example.com
1411,FI,2022-05-18,user1410@example.com
1412,NO,2019-11-01,user1411@example.com
1413,SE,2020-02-29,user1412@example.com
1414,FI,2021-09-04,user1413@example.com
1415,NO,2021-07-22,user1414@example.com
1416,FI,2020-11-16,user1415@example.com
1417,SE,2021-08-22,user1416@example.com
1418,DK,2021-07-05,user1417@example.com
1419,SE,2023-04-01,user1418@example.com
1420,SE,2022-07-22,user1419@example.com
1421,SE,2022-11-16,user1420@example.com
1422,SE,2021-08-04,user1421@example.com
1423,DK,2023-08-08,user1422@example.com
1424,DK,2019-04-19,user1423@example.com
1425,FI,2022-06-12,user1424@example.com
1426,NO,2020-04-04,user1425@example.com
1427,DK,2022-12-16,user1426@example.com
1428,DK,2019-09-01,user1427@example.com
1429,NO,2021-04-11,user1428@example.com
1430,DK,2019-03-28,user1429@example.com
1431,SE,2019-04-19,user1430@example.com
1432,SE,2022-09-14,user1431@example.com
1433,NO,2023-03-03,user1432@example.com
1434,FI,2021-05-30,user1433@example.com
1435,FI,2021-03-14,user1434@example.com
1436,NO,2019-01-24,user1435@example.com
1437,NO,2023-03-17,user1436@example.com
1438,SE,2019-06-04,user1437@example.com
1439,FI,2022-03-25,user1438@example.com
1440,DK,2020-09-12,user1439@example.com
1441,SE,2022-03-21,user1440@example.com
1442,NO,2019-01-21,user1441@example.com
1443,FI,2019-08-12,user1442@example.com
1444,DK,2022-12-19,user1443@example.com
1445,DK,2022-03-31,user1444@example.com
1446,SE,2022-11-24,user1445@example.com
1447,FI,2020-08-02,user1446@example.com
1448,FI,2021-07-06,user1447@example.com
1449,NO,2022-12-15,user1448@example.com
1450,FI,2022-04-06,user1449@example.com
1451,FI,2022-07-04,user1450@example.com
1452,SE,2020-01-28,user1451@example.com
1453,FI,2022-04-25,user1452@example.com
1454,DK,2022-09-17,user1453@example.com
1455,SE,2020-09-01,user1454@example.com
1456,SE,2019-11-26,user1455@example.com
1457,NO,2021-03-09,user1456@example.com
1458,FI,2022-09-19,user1457@example.com
1459,NO,2022-04-24,user1458@example.com
1460,DK,2023-10-31,user1459@example.com
1461,SE,2021-05-26,user1460@example.com
1462,SE,2023-06-25,user1461@example.com
1463,SE,2019-03-18,user1462@example.com
1464,DK,2022-01-09,user1463@example.com
1465,DK,2020-05-10,user1464@example.com
1466,NO,2021-07-29,user1465@example.com
1467,NO,2021-10-27,user1466@example.com
1468,NO,2019-12-13,user1467@example.com
1469,FI,2020-06-19,user1468@example.com
1470,SE,2019-10-11,user1469@example.com
1471,SE,2021-03-03,user1470@example.com
1472,NO,2019-06-07,user1471@example.com
1473,SE,2020-08-09,user1472@example.com
1474,NO,2020-08-23,user1473@example.com
1475,FI,2019-03-12,user1474@example.com
1476,FI,2021-05-12,user1475@example.com
1477,DK,2020-08-30,user1476@example.com
1478,FI,2023-06-09,user1477@example.com
1479,NO,2019-12-14,user1478@example.com
1480,FI,2020-03-23,user1479@example.com
1481,DK,2023-09-27,user1480@example.com
1482,SE,2023-08-01,user1481@example.com
1483,NO,2021-03-08,user1482@example.com
1484,SE,2020-04-23,user1483@example.com
1485,DK,2020-08-29,user1484@example.com
1486,DK,2023-07-10,user1485@example.com
1487,DK,2023-10-11,user1486@example.com
1488,SE,2019-11-02,user1487@example.com
1489,SE,2019-03-16,user1488@example.com
1490,SE,2021-08-29,user1489@example.com
1491,SE,2021-11-02,user1490@example.com
1492,DK,2020-07-01,user1491@example.com
1493,DK,2020-01-25,user1492@example.com
1494,NO,2021-06-27,user1493@example.com
1495,NO,2020-08-17,user1494@example.com
1496,SE,2019-07-13,user1495@example.com
1497,FI,2023-06-11,user1496@example.com
1498,FI,2022-02-12,user1497@example.com
1499,DK,2020-02-17,user1498@example.com
1500,DK,2021-06-01,user1499@example.com
1501,DK,2021-12-10,user1500@example.com
1502,NO,2023-05-29,user1501@example.com
1503,NO,2021-04-09,user1502@example.com
1504,DK,2021-11-23,user1503@example.com
1505,DK,2020-03-29,user1504@example.com
1506,DK,2023-11-22,user1505@example.com
1507,FI,2020-05-14,user1506@example.com
1508,NO,2020-06-27,user1507@example.com
1509,FI,2019-08-31,user1508@example.com
1510,FI,2021-05-31,user1509@example.com
1511,DK,2021-04-17,user1510@example.com
1512,DK,2023-07-11,user1511@example.com
1513,SE,2022-11-25,user1512@example.com
1514,SE,2019-12-14,user1513@example.com
1515,FI,2022-05-15,user1514@example.com
1516,NO,2022-07-05,user1515@example.com
1517,DK,2020-02-19,user1516@example.com
1518,DK,2022-03-22,user1517@example.com
1519,FI,2023-07-10,user1518@example.com
1520,SE,2021-08-04,user1519@example.com
1521,NO,2022-07-16,user1520@example.com
1522,SE,2020-05-14,user1521@example.com
1523,SE,2022-02-28,user1522@example.com
1524,SE,2022-12-12,user1523@example.com
1525,SE,2023-09-21,user1524@example.com
1526,DK,2022-12-19,user1525@example.com
1527,DK,2021-11-21,user1526@example.com
1528,SE,2022-02-25,user1527@example.com
1529,NO,2020-07-20,user1528@example.com
1530,FI,2023-11-12,user1529@example.com
1531,NO,2021-09-09,user1530@example.com
1532,NO,2019-08-25,user1531@example.com
1533,NO,2023-03-22,user1532@example.com
1534,SE,2019-06-25,user1533@example.com
1535,DK,2020-05-24,user1534@example.com
1536,NO,2021-02-12,user1535@example.com
1537,SE,2022-10-04,user1536@example.com
1538,NO,2020-03-19,user1537@example.com
1539,NO,2022-07-19,user1538@example.com
1540,SE,2023-06-25,user1539@example.com
1541,DK,2020-09-27,user1540@example.com
1542,DK,2022-11-08,user1541@example.com
1543,FI,2022-06-03,user1542@example.com
1544,SE,2019-09-27,user1543@example.com
1545,FI,2020-10-08,user1544@example.com
1546,FI,2019-07-21,user1545@example.com
1547,FI,2020-12-13,user1546@example.com
1548,DK,2022-03-15,user1547@example.com
1549,SE,2023-03-10,user1548@example.com
1550,FI,2022-08-22,user1549@example.com
1551,SE,2023-08-10,user1550@example.com
1552,SE,2022-08-02,user1551@example.com
1553,DK,2021-05-20,user1552@example.com
1554,FI,2023-06-14,user1553@example.com
1555,FI,2020-02-28,user1554@example.com
1556,SE,2020-06-06,user1555@example.com
1557,NO,2022-02-12,user1556@example.com
1558,DK,2022-11-06,user1557@example.com
1559,DK,2022-01-26,user1558@example.com
1560,DK,2023-10-02,user1559@example.com
1561,DK,2019-07-10,user1560@example.com
1562,FI,2019-09-02,user1561@example.com
1563,FI,2021-01-25,user1562@example.com
1564,NO,2020-07-14,user1563@example.com
1565,DK,2019-05-25,user1564@example.com
1566,DK,2021-09-24,user1565@example.com
1567,SE,2021-09-14,user1566@example.com
1568,FI,2020-09-23,user1567@example.com
1569,DK,2021-04-28,user1568@example.com
1570,NO,2023-02-24,user1569@example.com
1571,NO,2021-05-25,user1570@example.com
1572,FI,2023-09-22,user1571@example.com
1573,NO,2021-10-12,user1572@example.com
1574,NO,2022-03-07,user1573@example.com
1575,FI,2019-03-01,user1574@example.com
1576,DK,2019-02-19,user1575@example.com
1577,DK,2020-02-03,user1576@example.com
1578,NO,2023-01-28,user1577@example.com
1579,NO,2021-11-12,user1578@example.com
1580,DK,2022-03-26,user1579@example.com
1581,FI,2023-01-10,user1580@example.com
1582,NO,2019-01-06,user1581@example.com
1583,SE,2019-01-01,user1582@example.com
1584,FI,2023-11-11,user1583@example.com
1585,NO,2021-06-01,user1584@example.com
1586,NO,2019-05-12,user1585@example.com
1587,SE,2023-04-29,user1586@example.com
1588,SE,2021-04-02,user1587@example.com
1589,DK,2019-09-18,user1588@example.com
1590,FI,2019-04-20,user1589@example.com
1591,FI,2022-03-21,user1590@example.com
1592,DK,2023-04-22,user1591@example.com
1593,FI,2019-03-08,user1592@example.com
1594,FI,2021-05-29,user1593@example.com
1595,FI,2021-02-14,user1594@example.com
1596,FI,2019-08-03,user1595@example.com
1597,FI,2022-07-28,user1596@example.com
1598,SE,2023-08-09,user1597@example.com
1599,FI,2022-11-27,user1598@example.com
1600,SE,2023-01-09,user1599@example.com
1601,FI,2023-07-01,user1600@example.com
1602,DK,2022-01-13,user1601@example.com
1603,NO,2023-10-11,user1602@example.com
1604,SE,2020-07-16,user1603@example.com
1605,FI,2021-12-27,user1604@example.com
1606,DK,2023-01-23,user1605@example.com
1607,NO,2022-12-18,user1606@example.com
1608,SE,2019-02-22,user1607@example.com
1609,NO,2022-02-03,user1608@example.com
1610,DK,2020-10-21,user1609@example.com
1611,SE,2021-03-14,user1610@example.com
1612,NO,2023-11-25,user1611@example.com
1613,FI,2019-02-28,user1612@example.com
1614,SE,2020-11-26,user1613@example.com
1615,NO,2023-06-04,user1614@example.com
1616,DK,2019-04-10,user1615@example.com
1617,DK,2019-11-13,user1616@example.com
1618,SE,2022-04-08,user1617@example.com
1619,NO,2021-05-19,user1618@example.com
1620,SE,2022-10-30,user1619@example.com
1621,SE,2023-11-22,user1620@example.com
1622,NO,2020-07-01,user1621@example.com
1623,NO,2019-04-28,user1622@example.com
1624,FI,2022-07-27,user1623@example.com
1625,NO,2020-02-15,user1624@example.com
1626,DK,2023-06-20,user1625@example.com
1627,SE,2023-04-16,user1626@example.com
1628,SE,2021-03-21,user1627@example.com
1629,DK,2021-04-22,user1628@example.com
1630,NO,2023-12-02,user1629@example.com
1631,DK,2019-12-24,user1630@example.com
1632,DK,2019-11-27,user1631@example.com
1633,FI,2019-03-13,user1632@example.com
1634,DK,2021-12-19,user1633@example.com
1635,SE,2021-08-06,user1634@example.com
1636,DK,2021-03-15,user1635@example.com
1637,SE,2022-06-22,user1636@example.com
1638,SE,2020-05-05,user1637@example.com
1639,SE,2020-03-08,user1638@example.com
1640,NO,2020-09-07,user1639@example.com
1641,FI,2019-08-30,user1640@example.com
1642,SE,2022-09-03,user1641@example.com
1643,SE,2022-07-18,user1642@example.com
1644,NO,2023-04-01,user1643@example.com
1645,SE,2020-11-18,user1644@example.com
1646,DK,2023-04-26,user1645@example.com
1647,DK,2019-03-04,user1646@example.com
1648,FI,2023-05-29,user1647@example.com
1649,SE,2021-08-28,user1648@example.com
1650,NO,2023-08-19,user1649@example.com
1651,DK,2019-07-16,user1650@example.com
1652,NO,2019-11-14,user1651@example.com
1653,NO,2022-06-02,user1652@example.com
1654,DK,2021-02-25,user1653@example.com
1655,NO,2019-05-27,user1654@example.com
1656,DK,2023-03-19,user1655@example.com
1657,NO,2020-12-26,user1656@example.com
1658,DK,2022-06-21,user1657@example.com
1659,SE,2020-08-04,user1658@example.com
1660,FI,2022-06-24,user1659@example.com
1661,DK,2022-10-14,user1660@example.com
1662,DK,2021-06-15,user1661@example.com
1663,FI,2021-05-17,user1662@example.com
1664,DK,2023-09-01,user1663@example.com
1665,DK,2021-12-19,user1664@example.com
1666,NO,2022-08-13,user1665@example.com
1667,FI,2019-01-26,user1666@example.com
1668,SE,2021-09-15,user1667@example.com
1669,DK,2019-11-01,user1668@example.com
1670,FI,2023-11-24,user1669@example.com
1671,NO,2020-05-02,user1670@example.com
1672,SE,2023-09-17,user1671@example.com
1673,FI,2022-12-08,user1672@example.com
1674,SE,2020-08-03,user1673@example.com
1675,SE,2023-02-11,user1674@example.com
1676,SE,2023-02-02,user1675@example.com
1677,DK,2022-08-23,user1676@example.com
1678,DK,2022-11-14,user1677@example.com
1679,NO,2020-09-03,user1678@example.com
1680,NO,2019-04-18,user1679@example.com
1681,FI,2019-03-18,user1680@example.com
1682,NO,2019-09-19,user1681@example.com
1683,SE,2021-11-08,user1682@example.com
1684,SE,2023-03-23,user1683@example.com
1685,DK,2021-04-04,user1684@example.com
1686,SE,2020-09-30,user1685@example.com
1687,FI,2021-10-19,user1686@example.com
1688,SE,2019-02-07,user1687@example.com
1689,SE,2020-08-22,user1688@example.com
1690,FI,2022-03-16,user1689@example.com
1691,NO,2021-01-16,user1690@example.com
1692,NO,2022-11-19,user1691@example.com
1693,FI,2021-10-24,user1692@example.com
1694,DK,2019-12-15,user1693@example.com
1695,SE,2023-09-22,user1694@example.com
1696,FI,2021-09-06,user1695@example.com
1697,SE,2022-07-06,user1696@example.com
1698,DK,2020-01-23,user1697@example.com
1699,SE,2019-07-28,user1698@example.com
1700,FI,2020-04-19,user1699@example.com
1701,SE,2021-08-05,user1700@example.com
1702,NO,2019-09-08,user1701@example.com
1703,DK,2023-07-27,user1702@example.com
1704,DK,2019-09-05,user1703@example.com
1705,DK,2020-02-10,user1704@example.com
1706,FI,2020-04-16,user1705@example.com
1707,DK,2021-06-20,user1706@example.com
1708,NO,2020-04-04,user1707@example.com
1709,FI,2021-01-08,user1708@example.com
1710,NO,2022-09-18,user1709@example.com
1711,SE,2022-05-13,user1710@example.com
1712,SE,2023-02-14,user1711@example.com
1713,SE,2022-11-23,user1712@example.com
1714,SE,2020-10-13,user1713@example.com
1715,NO,2022-01-19,user1714@example.com
1716,FI,2020-04-07,user1715@example.com
1717,FI,2020-12-05,user1716@example.com
1718,DK,2019-12-08,user1717@example.com
1719,NO,2022-08-21,user1718@example.com
1720,SE,2022-02-15,user1719@example.com
1721,NO,2019-02-24,user1720@example.com
1722,DK,2022-07-26,user1721@example.com
1723,DK,2021-09-10,user1722@example.com
1724,NO,2022-02-16,user1723@example.com
1725,NO,2019-09-30,user1724@example.com
1726,NO,2020-05-28,user1725@example.com
1727,FI,2022-04-28,user1726@example.com
1728,SE,2021-09-11,user1727@example.com
1729,NO,2021-11-25,user1728@example.com
1730,NO,2021-03-23,user1729@example.com
1731,NO,2022-02-10,user1730@example.com
1732,DK,2022-12-06,user1731@example.com
1733,DK,2021-12-19,user1732@example.com
1734,FI,2022-02-21,user1733@example.com
1735,SE,2020-07-21,user1734@example.com
1736,FI,2021-08-26,user1735@example.com
1737,SE,2019-07-18,user1736@example.com
1738,DK,2019-04-11,user1737@example.com
1739,DK,2021-05-30,user1738@example.com
1740,DK,2019-05-17,user1739@example.com
1741,FI,2021-11-05,user1740@example.com
1742,NO,2020-02-22,user1741@example.com
1743,NO,2019-11-07,user1742@example.com
1744,DK,2020-09-07,user1743@example.com
1745,NO,2020-11-14,user1744@example.com
1746,NO,2021-04-11,user1745@example.com
1747,FI,2023-05-25,user1746@example.com
1748,SE,2023-01-16,user1747@example.com
1749,DK,2022-08-30,user1748@example.com
1750,DK,2020-04-26,user1749@example.com
1751,FI,2022-08-06,user1750@example.com
1752,FI,2020-05-16,user1751@example.com
1753,NO,2022-10-23,user1752@example.com
1754,DK,2019-04-27,user1753@example.com
1755,SE,2020-11-17,user1754@example.com
1756,FI,2021-08-24,user1755@example.com
1757,SE,2021-11-06,user1756@example.com
1758,SE,2019-03-31,user1757@example.com
1759,DK,2020-09-20,user1758@example.com
1760,DK,2022-07-14,user1759@example.com
1761,FI,2020-03-31,user1760@example.com
1762,DK,2022-10-18,user1761@example.com
1763,DK,2022-06-25,user1762@example.com
1764,DK,2020-07-12,user1763@example.com
1765,SE,2023-01-27,user1764@example.com
1766,FI,2023-09-29,user1765@example.com
1767,NO,2020-04-26,user1766@example.com
1768,SE,2022-12-04,user1767@example.com
1769,DK,2023-08-04,user1768@example.com
1770,SE,2020-09-05,user1769@example.com
1771,DK,2023-11-15,user1770@example.com
1772,DK,2020-09-22,user1771@example.com
1773,SE,2022-04-21,user1772@example.com
1774,FI,2019-02-09,user1773@example.com
1775,DK,2020-04-25,user1774@example.com
1776,FI,2022-08-19,user1775@example.com
1777,NO,2020-12-12,user1776@example.com
1778,DK,2019-01-13,user1777@example.com
1779,FI,2022-03-16,user1778@example.com
1780,FI,2022-09-01,user1779@example.com
1781,NO,2021-12-07,user1780@example.com
1782,FI,2022-02-13,user1781@example.com
1783,FI,2019-11-27,user1782@example.com
1784,NO,2020-05-26,user1783@example.com
1785,DK,2021-05-13,user1784@example.com
1786,FI,2020-10-13,user1785@example.com
1787,FI,2023-05-19,user1786@example.com
1788,FI,2020-01-06,user1787@example.com
1789,SE,2022-01-28,user1788@example.com
1790,NO,2021-06-18,user1789@example.com
1791,SE,2019-12-12,user1790@example.com
1792,NO,2019-02-17,user1791@example.com
1793,DK,2019-11-18,user1792@example.com
1794,DK,2019-08-10,user1793@example.com
1795,FI,2021-02-27,user1794@example.com
1796,NO,2019-02-17,user1795@example.com
1797,DK,2021-01-17,user1796@example.com
1798,NO,2023-04-04,user1797@example.com
1799,DK,2022-08-03,user1798@example.com
1800,SE,2021-10-31,user1799@example.com
1801,DK,2023-07-05,user1800@example.com
1802,SE,2020-03-24,user1801@example.com
1803,DK,2020-12-09,user1802@example.com
1804,FI,2019-12-13,user1803@example.com
1805,SE,2019-05-22,user1804@example.com
1806,DK,2023-03-19,user1805@example.com
1807,FI,2020-08-30,user1806@example.com
1808,SE,2022-03-18,user1807@example.com
1809,FI,2019-04-18,user1808@example.com
1810,NO,2022-02-18,user1809@example.com
1811,NO,2021-06-16,user1810@example.com
1812,SE,2023-07-24,user1811@example.com
1813,DK,2023-06-22,user1812@example.com
1814,SE,2019-05-09,user1813@example.com
1815,FI,2019-09-04,user1814@example.com
1816,DK,2019-08-16,user1815@example.com
1817,NO,2019-01-06,user1816@example.com
1818,DK,2021-12-30,user1817@example.com
1819,NO,2022-09-17,user1818@example.com
1820,DK,2019-04-04,user1819@example.com
1821,DK,2023-06-09,user1820@example.com
1822,DK,2020-03-25,user1821@example.com
1823,FI,2022-05-30,user1822@example.com
1824,FI,2019-01-27,user1823@example.com
1825,SE,2023-10-27,user1824@example.com
1826,SE,2021-12-04,user1825@example.com
1827,NO,2019-11-20,user1826@example.com
1828,FI,2021-08-25,user1827@example.com
1829,NO,2019-09-20,user1828@example.com
1830,SE,2023-02-22,user1829@example.com
1831,NO,2023-04-03,user1830@example.com
1832,SE,2020-06-13,user1831@example.com
1833,FI,2023-11-28,user1832@example.com
1834,DK,2019-07-06,user1833@example.com
1835,FI,2019-12-01,user1834@example.com
1836,NO,2019-09-23,user1835@example.com
1837,NO,2022-12-30,user1836@example.com
1838,FI,2021-12-30,user1837@example.com
1839,FI,2022-12-22,user1838@example.com
1840,SE,2020-02-05,user1839@example.com
1841,NO,2019-08-27,user1840@example.com
1842,NO,2023-10-31,user1841@example.com
1843,FI,2020-04-13,user1842@example.com
1844,DK,2023-11-22,user1843@example.com
1845,NO,2020-09-28,user1844@example.com
1846,DK,2019-04-14,user1845@example.com
1847,FI,2020-09-27,user1846@example.com
1848,FI,2023-02-17,user1847@example.com
1849,SE,2019-06-14,user1848@example.com
1850,NO,2021-02-21,user1849@example.com
1851,DK,2022-12-21,user1850@example.com
1852,SE,2023-10-05,user1851@example.com
1853,NO,2020-07-15,user1852@example.com
1854,SE,2022-08-25,user1853@example.com
1855,FI,2022-05-29,user1854@example.com
1856,NO,2021-05-31,user1855@example.com
1857,SE,2022-01-08,user1856@example.com
1858,SE,2022-02-03,user1857@example.com
1859,DK,2022-10-15,user1858@example.com
1860,SE,2019-01-27,user1859@example.com
1861,NO,2021-07-19,user1860@example.com
1862,NO,2020-10-22,user1861@example.com
1863,DK,2020-10-06,user1862@example.com
1864,NO,2022-10-20,user1863@example.com
1865,FI,2022-02-18,user1864@example.com
1866,NO,2019-04-06,user1865@example.com
1867,NO,2023-06-28,user1866@example.com
1868,SE,2020-11-17,user1867@example.com
1869,SE,2020-08-04,user1868@example.com
1870,NO,2020-02-21,user1869@example.com
1871,DK,2019-06-16,user1870@example.com
1872,SE,2021-07-31,user1871@example.com
1873,DK,2019-05-12,user1872@example.com
1874,NO,2020-03-30,user1873@example.com
1875,NO,2022-10-09,user1874@example.com
1876,FI,2021-02-05,user1875@example.com
1877,SE,2019-03-24,user1876@example.com
1878,NO,2021-10-22,user1877@example.com
1879,FI,2023-11-22,user1878@example.com
1880,SE,2022-03-03,user1879@example.com
1881,NO,2020-02-05,user1880@example.com
1882,NO,2022-01-23,user1881@example.com
1883,SE,2023-10-26,user1882@example.com
1884,SE,2021-08-27,user1883@example.com
1885,SE,2021-03-22,user1884@example.com
1886,NO,2020-11-13,user1885@example.com
1887,NO,2021-07-19,user1886@example.com
1888,FI,2023-06-10,user1887@example.com
1889,DK,2022-10-19,user1888@example.com
1890,SE,2022-07-06,user1889@example.com
1891,NO,2021-10-23,user1890@example.com
1892,NO,2019-05-30,user1891@example.com
1893,SE,2019-02-08,user1892@example.com
1894,DK,2019-01-05,user1893@example.com
1895,SE,2021-11-29,user1894@example.com
1896,DK,2023-11-09,user1895@example.com
1897,NO,2021-04-19,user1896@example.com
1898,DK,2021-05-23,user1897@example.com
1899,FI,2022-12-30,user1898@example.com
1900,NO,2023-01-23,user1899@example.com
1901,FI,2023-04-15,user1900@example.com
1902,SE,2019-03-16,user1901@example.com
1903,SE,2022-09-07,user1902@example.com
1904,SE,2022-03-08,user1903@example.com
1905,DK,2023-01-16,user1904@example.com
1906,NO,2021-04-21,user1905@example.com
1907,SE,2021-01-25,user1906@example.com
1908,SE,2023-03-30,user1907@example.com
1909,NO,2022-06-11,user1908@example.com
1910,SE,2022-06-18,user1909@example.com
1911,FI,2022-02-15,user1910@example.com
1912,NO,2023-09-28,user1911@example.com
1913,NO,2019-03-07,user1912@example.com
1914,NO,2023-06-06,user1913@example.com
1915,FI,2022-05-28,user1914@example.com
1916,NO,2019-06-28,user1915@example.com
1917,FI,2023-05-24,user1916@example.com
1918,NO,2023-04-03,user1917@example.com
1919,DK,2022-09-09,user1918@example.com
1920,SE,2019-10-22,user1919@example.com
1921,DK,2022-04-11,user1920@example.com
1922,SE,2019-04-07,user1921@example.com
1923,FI,2020-12-14,user1922@example.com
1924,DK,2020-07-30,user1923@example.com
1925,NO,2023-12-05,user1924@example.com
1926,SE,2020-04-16,user1925@example.com
1927,SE,2022-02-17,user1926@example.com
1928,DK,2021-07-20,user1927@example.com
1929,FI,2022-06-10,user1928@example.com
1930,DK,2023-08-08,user1929@example.com
1931,FI,2023-09-27,user1930@example.com
1932,FI,2022-07-28,user1931@example.com
1933,SE,2022-10-19,user1932@example.com
1934,DK,2020-06-05,user1933@example.com
1935,DK,2022-01-02,user1934@example.com
1936,FI,2023-06-22,user1935@example.com
1937,DK,2022-03-18,user1936@example.com
1938,NO,2020-01-30,user1937@example.com
1939,NO,2019-03-09,user1938@example.com
1940,DK,2020-04-25,user1939@example.com
1941,DK,2019-07-08,user1940@example.com
1942,FI,2019-09-25,user1941@example.com
1943,NO,2022-04-20,user1942@example.com
1944,NO,2022-08-19,user1943@example.com
1945,SE,2019-03-11,user1944@example.com
1946,FI,2023-05-27,user1945@example.com
1947,SE,2019-12-17,user1946@example.com
1948,NO,2019-12-31,user1947@example.com
1949,FI,2022-02-23,user1948@example.com
1950,DK,2021-10-15,user1949@example.com
1951,FI,2022-01-09,user1950@example.com
